check_in_date,property_id,property_name,category,city,room_class,no_guests,booking_platform,booking_status,ratings_given,revenue_generated,revenue_realized,Profitability_Index,successful_bookings,capacity,mmm yy,week no,day_type,length_of_stay,advance_booking
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,12,19,May 22,W 22,weekeday,2,6
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,4,others,Checked Out,5.0,24480,24480,1.0,12,19,May 22,W 22,weekeday,1,1
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,3,others,Cancelled,5.0,22440,8976,0.4,12,19,May 22,W 22,weekeday,3,24
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,5,logtrip,Checked Out,5.0,26520,26520,1.0,12,19,May 22,W 22,weekeday,2,4
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,3,others,Checked Out,5.0,22440,22440,1.0,12,19,May 22,W 22,weekeday,1,1
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,3,others,Checked Out,3.0,22440,22440,1.0,12,19,May 22,W 22,weekeday,4,3
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,12,19,May 22,W 22,weekeday,1,3
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,1,makeyourtrip,Checked Out,5.0,20400,20400,1.0,12,19,May 22,W 22,weekeday,2,2
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,3,makeyourtrip,Checked Out,5.0,22440,22440,1.0,12,19,May 22,W 22,weekeday,5,1
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,2,makeyourtrip,Cancelled,5.0,20400,8160,0.4,12,19,May 22,W 22,weekeday,1,2
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Premium,1,others,Checked Out,5.0,20400,20400,1.0,12,19,May 22,W 22,weekeday,1,2
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Presidential,2,others,Checked Out,5.0,32300,32300,1.0,3,4,May 22,W 22,weekeday,1,2
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Presidential,3,others,Cancelled,5.0,35530,14212,0.4,3,4,May 22,W 22,weekeday,2,1
2022-05-26,17561,Atliq Blu,Luxury,Mumbai,Presidential,2,makeyourtrip,Cancelled,5.0,32300,12920,0.4,3,4,May 22,W 22,weekeday,2,1
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,2,makeyourtrip,Checked Out,2.0,11050,11050,1.0,9,20,May 22,W 22,weekeday,1,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,4,others,Cancelled,2.0,13260,5304,0.4,9,20,May 22,W 22,weekeday,2,1
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,2,others,Checked Out,2.0,11050,11050,1.0,9,20,May 22,W 22,weekeday,1,6
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,4,logtrip,Checked Out,3.0,13260,13260,1.0,9,20,May 22,W 22,weekeday,1,3
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,3,makeyourtrip,Checked Out,5.0,12155,12155,1.0,9,20,May 22,W 22,weekeday,6,0
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,2,makeyourtrip,Checked Out,2.0,11050,11050,1.0,9,20,May 22,W 22,weekeday,1,5
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,2,others,Checked Out,5.0,11050,11050,1.0,9,20,May 22,W 22,weekeday,1,4
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,2,others,Checked Out,2.0,11050,11050,1.0,9,20,May 22,W 22,weekeday,1,0
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Standard,3,makeyourtrip,Checked Out,3.0,12155,12155,1.0,9,20,May 22,W 22,weekeday,1,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,2,makeyourtrip,Cancelled,2.0,15300,6120,0.4,11,30,May 22,W 22,weekeday,6,3
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,2,makeyourtrip,Checked Out,2.0,15300,15300,1.0,11,30,May 22,W 22,weekeday,5,5
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,3,direct online,Checked Out,2.0,16830,16830,1.0,11,30,May 22,W 22,weekeday,6,0
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,4,journey,Cancelled,2.0,18360,7344,0.4,11,30,May 22,W 22,weekeday,1,0
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,2,logtrip,Checked Out,1.0,15300,15300,1.0,11,30,May 22,W 22,weekeday,5,5
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,4,tripster,Checked Out,2.0,18360,18360,1.0,11,30,May 22,W 22,weekeday,1,3
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,1,others,Checked Out,2.0,15300,15300,1.0,11,30,May 22,W 22,weekeday,5,4
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,3,others,Checked Out,3.0,16830,16830,1.0,11,30,May 22,W 22,weekeday,6,5
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,2,logtrip,Cancelled,2.0,15300,6120,0.4,11,30,May 22,W 22,weekeday,1,7
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,2,logtrip,No Show,2.0,15300,15300,1.0,11,30,May 22,W 22,weekeday,1,5
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Elite,2,makeyourtrip,Cancelled,2.0,15300,6120,0.4,11,30,May 22,W 22,weekeday,3,7
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,2,others,Checked Out,2.0,20400,20400,1.0,13,27,May 22,W 22,weekeday,2,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,2,makeyourtrip,Cancelled,2.0,20400,8160,0.4,13,27,May 22,W 22,weekeday,2,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,3,direct offline,Checked Out,1.0,22440,22440,1.0,13,27,May 22,W 22,weekeday,1,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,2,others,Checked Out,1.0,20400,20400,1.0,13,27,May 22,W 22,weekeday,4,0
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,1,makeyourtrip,Checked Out,3.0,20400,20400,1.0,13,27,May 22,W 22,weekeday,6,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,5,others,Checked Out,4.0,26520,26520,1.0,13,27,May 22,W 22,weekeday,1,21
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,3,makeyourtrip,Cancelled,2.0,22440,8976,0.4,13,27,May 22,W 22,weekeday,2,3
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,3,others,Checked Out,2.0,22440,22440,1.0,13,27,May 22,W 22,weekeday,6,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,4,makeyourtrip,Checked Out,1.0,24480,24480,1.0,13,27,May 22,W 22,weekeday,6,4
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,2,tripster,Checked Out,2.0,20400,20400,1.0,13,27,May 22,W 22,weekeday,1,5
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,6,others,Checked Out,2.0,28560,28560,1.0,13,27,May 22,W 22,weekeday,1,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,2,logtrip,Cancelled,2.0,20400,8160,0.4,13,27,May 22,W 22,weekeday,3,3
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Premium,2,others,Checked Out,3.0,20400,20400,1.0,13,27,May 22,W 22,weekeday,1,2
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Presidential,4,others,Checked Out,2.0,38760,38760,1.0,2,6,May 22,W 22,weekeday,5,4
2022-05-26,17562,Atliq Bay,Luxury,Mumbai,Presidential,2,others,Checked Out,1.0,32300,32300,1.0,2,6,May 22,W 22,weekeday,2,7
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,journey,Cancelled,5.0,11050,4420,0.4,15,25,May 22,W 22,weekeday,4,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,2,direct offline,Checked Out,5.0,11050,11050,1.0,15,25,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,3,logtrip,Cancelled,5.0,12155,4862,0.4,15,25,May 22,W 22,weekeday,1,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,4,others,Checked Out,3.0,13260,13260,1.0,15,25,May 22,W 22,weekeday,3,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,others,Checked Out,4.0,11050,11050,1.0,15,25,May 22,W 22,weekeday,3,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,others,Checked Out,4.0,11050,11050,1.0,15,25,May 22,W 22,weekeday,2,4
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,makeyourtrip,Checked Out,5.0,11050,11050,1.0,15,25,May 22,W 22,weekeday,3,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,others,Checked Out,5.0,11050,11050,1.0,15,25,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,direct online,Cancelled,5.0,11050,4420,0.4,15,25,May 22,W 22,weekeday,2,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,4,others,Checked Out,5.0,13260,13260,1.0,15,25,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,2,makeyourtrip,Checked Out,5.0,11050,11050,1.0,15,25,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,direct offline,Cancelled,5.0,11050,4420,0.4,15,25,May 22,W 22,weekeday,2,3
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,4,logtrip,Checked Out,5.0,13260,13260,1.0,15,25,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,4,direct offline,Cancelled,5.0,13260,5304,0.4,15,25,May 22,W 22,weekeday,1,24
2022-05-26,17563,Atliq Palace,Business,Mumbai,Standard,1,others,Cancelled,5.0,11050,4420,0.4,15,25,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,journey,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,4,7
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,2,others,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,1,6
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,makeyourtrip,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,3,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,makeyourtrip,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,others,Checked Out,1.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,3
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,2,makeyourtrip,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,4,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,journey,No Show,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,2,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,logtrip,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,2,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,direct online,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,2,logtrip,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,others,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,1,3
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,3,direct online,Checked Out,5.0,16830,16830,1.0,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,tripster,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,2,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,others,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,3,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,makeyourtrip,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,21
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,journey,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,1,21
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,4,logtrip,Checked Out,5.0,18360,18360,1.0,26,44,May 22,W 22,weekeday,1,20
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,direct offline,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,2,others,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,4,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,direct offline,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,2,journey,Cancelled,5.0,15300,6120,0.4,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,others,No Show,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,others,Checked Out,5.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,2,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Elite,1,logtrip,Checked Out,1.0,15300,15300,1.0,26,44,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,1,logtrip,Checked Out,5.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,4,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,5,others,Checked Out,5.0,26520,26520,1.0,10,16,May 22,W 22,weekeday,2,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,1,others,Checked Out,5.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,1,others,Checked Out,4.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,2,others,No Show,5.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,1,logtrip,Checked Out,5.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,2,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,1,direct online,Checked Out,5.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,1,21
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,2,others,Checked Out,5.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,5,others,Checked Out,5.0,26520,26520,1.0,10,16,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Premium,1,others,Checked Out,5.0,20400,20400,1.0,10,16,May 22,W 22,weekeday,1,2
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,5,tripster,Checked Out,3.0,41990,41990,1.0,12,19,May 22,W 22,weekeday,1,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,2,others,Cancelled,5.0,32300,12920,0.4,12,19,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,1,others,No Show,5.0,32300,32300,1.0,12,19,May 22,W 22,weekeday,6,1
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,3,direct online,Cancelled,5.0,35530,14212,0.4,12,19,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,2,makeyourtrip,Cancelled,5.0,32300,12920,0.4,12,19,May 22,W 22,weekeday,2,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,1,others,Checked Out,5.0,32300,32300,1.0,12,19,May 22,W 22,weekeday,1,6
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,1,logtrip,Cancelled,5.0,32300,12920,0.4,12,19,May 22,W 22,weekeday,3,3
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,3,makeyourtrip,Checked Out,5.0,35530,35530,1.0,12,19,May 22,W 22,weekeday,1,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,1,makeyourtrip,Checked Out,1.0,32300,32300,1.0,12,19,May 22,W 22,weekeday,2,6
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,2,tripster,Checked Out,5.0,32300,32300,1.0,12,19,May 22,W 22,weekeday,5,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,3,others,Checked Out,5.0,35530,35530,1.0,12,19,May 22,W 22,weekeday,3,0
2022-05-26,17563,Atliq Palace,Business,Mumbai,Presidential,1,makeyourtrip,Checked Out,5.0,32300,32300,1.0,12,19,May 22,W 22,weekeday,4,1
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,2,others,Cancelled,3.0,6500,2600,0.4,8,15,May 22,W 22,weekeday,3,0
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,2,tripster,Checked Out,5.0,6500,6500,1.0,8,15,May 22,W 22,weekeday,6,0
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,2,others,Checked Out,3.0,6500,6500,1.0,8,15,May 22,W 22,weekeday,1,6
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,3,others,Cancelled,3.0,7150,2860,0.4,8,15,May 22,W 22,weekeday,6,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,1,journey,Cancelled,3.0,6500,2600,0.4,8,15,May 22,W 22,weekeday,1,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,2,others,Cancelled,3.0,6500,2600,0.4,8,15,May 22,W 22,weekeday,1,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,2,direct online,Checked Out,3.0,6500,6500,1.0,8,15,May 22,W 22,weekeday,6,20
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Standard,2,journey,Checked Out,3.0,6500,6500,1.0,8,15,May 22,W 22,weekeday,1,3
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,logtrip,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,4,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,logtrip,Checked Out,2.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,2,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,makeyourtrip,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,2,21
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,makeyourtrip,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,2,3
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,direct online,Cancelled,3.0,9000,3600,0.4,15,30,May 22,W 22,weekeday,6,3
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,makeyourtrip,Checked Out,2.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,5,2
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,4,others,Checked Out,2.0,10800,10800,1.0,15,30,May 22,W 22,weekeday,3,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,others,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,1,0
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,direct online,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,1,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,3,direct online,Checked Out,3.0,9900,9900,1.0,15,30,May 22,W 22,weekeday,1,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,makeyourtrip,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,2,0
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,logtrip,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,2,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,others,Cancelled,3.0,9000,3600,0.4,15,30,May 22,W 22,weekeday,1,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,2,others,Checked Out,3.0,9000,9000,1.0,15,30,May 22,W 22,weekeday,3,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Elite,3,others,Checked Out,3.0,9900,9900,1.0,15,30,May 22,W 22,weekeday,6,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,1,others,Checked Out,2.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,5,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,2,tripster,Checked Out,3.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,1,1
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,3,others,Checked Out,3.0,13200,13200,1.0,12,26,May 22,W 22,weekeday,5,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,1,makeyourtrip,No Show,3.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,2,1
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,2,makeyourtrip,Cancelled,3.0,12000,4800,0.4,12,26,May 22,W 22,weekeday,6,0
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,1,direct online,Checked Out,3.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,1,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,2,makeyourtrip,Checked Out,2.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,1,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,1,others,Checked Out,2.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,4,2
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,4,direct offline,Checked Out,3.0,14400,14400,1.0,12,26,May 22,W 22,weekeday,1,3
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,3,tripster,Checked Out,3.0,13200,13200,1.0,12,26,May 22,W 22,weekeday,2,0
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,2,others,No Show,3.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,1,3
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Premium,2,tripster,Checked Out,5.0,12000,12000,1.0,12,26,May 22,W 22,weekeday,6,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,others,Cancelled,3.0,19000,7600,0.4,10,20,May 22,W 22,weekeday,6,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,makeyourtrip,Checked Out,3.0,19000,19000,1.0,10,20,May 22,W 22,weekeday,1,2
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,direct offline,Checked Out,3.0,19000,19000,1.0,10,20,May 22,W 22,weekeday,6,2
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,3,others,No Show,3.0,20900,20900,1.0,10,20,May 22,W 22,weekeday,6,3
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,others,Checked Out,3.0,19000,19000,1.0,10,20,May 22,W 22,weekeday,3,1
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,1,direct online,Cancelled,3.0,19000,7600,0.4,10,20,May 22,W 22,weekeday,6,4
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,others,Cancelled,3.0,19000,7600,0.4,10,20,May 22,W 22,weekeday,4,2
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,others,Checked Out,3.0,19000,19000,1.0,10,20,May 22,W 22,weekeday,3,5
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,tripster,Checked Out,3.0,19000,19000,1.0,10,20,May 22,W 22,weekeday,6,20
2022-05-26,18558,Atliq Grands,Luxury,Hyderabad,Presidential,2,makeyourtrip,Checked Out,3.0,19000,19000,1.0,10,20,May 22,W 22,weekeday,4,1
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,3,makeyourtrip,Checked Out,1.0,7150,7150,1.0,15,42,May 22,W 22,weekeday,1,2
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,1,logtrip,Checked Out,2.0,6500,6500,1.0,15,42,May 22,W 22,weekeday,6,2
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,2,others,Cancelled,2.0,6500,2600,0.4,15,42,May 22,W 22,weekeday,4,3
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,4,logtrip,Cancelled,2.0,7800,3120,0.4,15,42,May 22,W 22,weekeday,2,4
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,1,others,Checked Out,5.0,6500,6500,1.0,15,42,May 22,W 22,weekeday,1,2
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,1,others,Cancelled,2.0,6500,2600,0.4,15,42,May 22,W 22,weekeday,1,7
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,1,others,Checked Out,2.0,6500,6500,1.0,15,42,May 22,W 22,weekeday,2,20
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,2,direct online,Cancelled,2.0,6500,2600,0.4,15,42,May 22,W 22,weekeday,6,5
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,2,logtrip,Checked Out,2.0,6500,6500,1.0,15,42,May 22,W 22,weekeday,5,3
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,4,others,Checked Out,2.0,7800,7800,1.0,15,42,May 22,W 22,weekeday,1,24
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,2,others,Checked Out,1.0,6500,6500,1.0,15,42,May 22,W 22,weekeday,5,4
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,3,others,Checked Out,2.0,7150,7150,1.0,15,42,May 22,W 22,weekeday,1,2
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,3,logtrip,Cancelled,2.0,7150,2860,0.4,15,42,May 22,W 22,weekeday,5,5
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,2,others,Checked Out,2.0,6500,6500,1.0,15,42,May 22,W 22,weekeday,1,21
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Standard,3,direct online,Checked Out,2.0,7150,7150,1.0,15,42,May 22,W 22,weekeday,1,21
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Elite,1,others,Checked Out,2.0,9000,9000,1.0,17,44,May 22,W 22,weekeday,1,5
2022-05-26,18559,Atliq Exotica,Luxury,Hyderabad,Elite,2,journey,Cancelled,2.0,9000,3600,0.4,17,44,May 22,W 22,weekeday,2,3
